East End,Black Hop IPA,Black IPA,6%,Pittsburgh,PA,0,0,0,,,
Elysian,Saison Poivre,Saison/ Farmhouse,7.3%,Seattle,WA,1,0,0,,,
Elysian,Space Dust,IPA,7.2%,Seattle,WA,0,0,0,,American IPA,8.2%
Elysian,Split Shot,Coffee Milk Stout,6.8%,Seattle,WA,0,0,0,,Milk / Sweet Stout,5.6%
Epic Brewing,Big Bad Baptist,Imperial Stout,12.4%,Denver,CO,1,0,0,,American Double Stout,12.1%
Epic Brewing,Brainless Raspberries,Fruit Beer,9.4%,Denver,CO,1,0,0,,Fruit Beer,5.2%
Epic Brewing,Escape to Colorado,IPA,6.2%,Denver,CO,0,0,0,,American IPA,6.2%
Epic Brewing,Tart n Juicy Sour IPA,Sour IPA,4.6%,Denver,CO,0,0,0,,,
Epic Brewing,Lil Brainless Raspberries,Fruit Beer,5.2%,Denver,CO,0,0,0,,,
Epic Brewing,Son of a Baptist,Imperial Stout,8%,Denver,CO,0,0,0,,Imperial Oatmeal Stout,8%
Erie,Final Destination,Am. IPA,7%,Erie,PA,0,0,0,,American IPA,7%
Erie,Ol' Red,Wee Heavy,10.1%,Erie,PA,0,0,0,,,
Evil Genius,Ill Have whats Shes having,Imp. Stout,9.4%,West Grove,PA,0,0,0,,,
Evil Genius,O'Doyle Rules,APA,5.5%,West Grove,PA,0,0,0,,,
Evil Genius,Stacys Mom,Am. IPA,7.5%,West Grove,PA,0,0,0,,,
Evil Genius,Purple Monkey Dishwasher,Porter,6.8%,West Grove,PA,0,0,0,,,
Fatheads,Bumbleberry,Fruit/ Veg,5.3%,North Olmsted,OH,0,0,1,,,
Fatheads,BA Battle Ax,Baltic Porter,9.2%,North Olmsted,OH,1,0,0,,,
Fatheads,Juju,Imp. IPA,9%,North Olmsted,OH,0,1,0,,,
Fatheads,Head hunter,Am. IPA,7.5%,North Olmsted,OH,0,0,0,,,
Fatheads,Trail Head,APA,6.3%,North Olmsted,OH,0,0,0,,,
Fatheads,Goggle Fogger,Hefeweizen,5%,North Olmsted,OH,0,0,0,,,
Fatheads,Sunshine Daydream,Am. IPA,4.9%,North Olmsted,OH,0,0,0,,,
Flying Dog,Tropical Bitch,Belgian IPA,8%,Fredrick,MD,0,0,0,,,
Flying Dog,Blood Line Orange Ale,IPA,7%,Fredrick,MD,0,0,0,,,
Flying Dog,The Truth,Imp. IPA,8.7%,Fredrick,MD,0,0,0,,,
Flying Dog,Single Hop Denali,DIPA,10%,Fredrick,MD,0,0,0,,,
Founders,All Day,Session IPA,4.7%,Grand Rapids,MI,0,0,1,,Session / India Session Ale IPA,4.7%
Founders,Frootwood,BA Cherry Ale,8%,Grand Rapids,MI,1,0,0,,,
Founders,Centennial,Am. IPA,7.2%,Grand Rapids,MI,0,0,0,,American IPA,7.2%
Founders,Azacca,Am. IPA,7%,Grand Rapids,MI,0,0,0,,American IPA,7%
Founders,Backwoods Bastard,Wee Heavy,11.5%,Grand Rapids,MI,0,0,0,,Scotch Ale / Wee Heavy,11.2%
Founders,Reds rye,Rye IPA,6%,Grand Rapids,MI,0,0,0,,,
Full Pint,White Lightening,Witbier,6%,North Versaills,PA,0,0,1,,,
Full Pint,Hopism ,Imp. IPA,11.1%,North Versaills,PA,1,0,0,,,
Full Pint,In Living color,DIPA,8.1%,North Versaills,PA,0,0,0,,,
Full Pint,Milk plus ,Milk Stout,6.5%,North Versaills,PA,0,0,0,,,
Full Pint,Tea funk ,Berliner Weiss,4.8%,North Versaills,PA,0,0,0,,,
Full Pint,Chinookie (grapefruit),Am. IPA,7.1%,North Versaills,PA,0,0,0,,,
GLBC,Dortmuner Gold,Gold,5.6%,Cleveland,OH,0,0,1,,,
GLBC,BA Black Out,RIS,9.5%,Cleveland,OH,1,0,0,,,
GLBC,BA Rackhouse,Am. Strong Ale,9.5%,Cleveland,OH,1,0,0,,,
GLBC,Burning River,APA,6%,Cleveland,OH,0,0,0,,,
GLBC,Ed Fitzgereld,Porter,5.8%,Cleveland,OH,0,0,0,,,
GLBC,Turn Table,Pils,5.3%,Cleveland,OH,0,0,0,,,
Golden Road,Wolf A Weeds,imp ipa,8%,La,CA,0,0,0,,,
Golden Road,Wolf Pup,sess ipa,4.2%,La,CA,0,0,0,,Session / India Session Ale IPA,4.5%
Goose Island,4 Star Pils,Pilsner,5.2%,Chicago,IL,0,0,1,,,
Goose Island,Bourbon Co. Stout,Imp. Stout,14%,Chicago,IL,1,0,0,,,
Goose Island,Madame Rose,Belg. Brown Ale,6.7%,Chicago,IL,1,0,0,,,
Goose Island,Juliet,Belg. Wild Ale,8%,Chicago,IL,1,0,0,,,
Goose Island,Matilda,Belgian Strong Pale,7%,Chicago,IL,0,1,0,,Belgian Pale Ale,7%
Goose Island,IPA,IPA,6%,Chicago,IL,0,0,0,,English IPA,5.9%
Goose Island,Sofie,Farmhouse,6.5%,Chicago,IL,0,0,0,,Saison / Farmhouse Ale,6.5%
Goose Island,Pre/Season lager,Red Lager,5.8%,Chicago,IL,0,0,0,,,
Goose Island,Green Line,APA,5%,Chicago,IL,0,0,0,,American Pale Ale,5.4%
Great Divide Brewing Co.,Chocolate Oak-aged Yeti,Imperial Stout,9.5%,Denver,CO,0,1,0,,,
Great Divide Brewing Co.,Colette,Belgian Ale,8.3%,Denver,CO,0,0,0,,,
Great Divide Brewing Co.,Titan IPA,IPA,7.1%,Denver,CO,0,0,0,,,
Great Divide Brewing Co.,Arovelle,Tripel,8.3%,Denver,CO,0,0,0,,,
Green Flash Brewing Co.,GFB,Blonde Ale,5%,San Diego,CA,0,0,1,,,
Green Flash Brewing Co.,Nouveau Tarte,Wild Ale,6.9%,San Diego,CA,1,0,0,,,
Green Flash Brewing Co.,Passion Fruit Kicker,Passion Fruit Wheat Ale,5.5%,San Diego,CA,0,0,0,,,
Green Flash Brewing Co.,Soul Style,IPA,6.5%,San Diego,CA,0,0,0,,,
Green Flash Brewing Co.,Palate Wrecker,Double IPA,9.5%,San Diego,CA,0,0,0,,,
Green Flash Brewing Co.,Dia de Los Serranos,Chili Stout,8.8%,San Diego,CA,0,0,0,,,
Heavy Seas,Tropicannon,Am. IPA,7.25%,Baltimore,MD,0,0,1,,American IPA,7.25%
Heavy Seas,Loose Cannon,Am. IPA,7.5%,Baltimore,MD,0,1,0,,American IPA,7.25%
Heavy Seas,Winter Storm,ESB,7.5%,Baltimore,MD,0,0,0,,Extra Special / Strong Bitter,7.5%
Heavy Seas,Double Cannon,DIPA,9.5%,Baltimore,MD,0,0,0,,Double IPA,9.5%
Heavy Seas,Pounder,Pilsner,5%,Baltimore,MD,0,0,0,,Other Pilsner,5%
Helltown,Good Intentions,Porter,6.5%,Mt. Pleasant,PA,0,0,0,,,
Helltown,Rapture,Am. IPA,7%,Mt. Pleasant,PA,0,0,0,,,
Helltown,Mischiveous Brown,Brown,5.5%,Mt. Pleasant,PA,0,0,0,,,
Helltown,Reaper,Rye,7%,Mt. Pleasant,PA,0,0,0,,,
Hofbräu Pittsburgh,Pilsner,Pilsner,5%,Pittsburgh,PA,0,0,0,,,
Hofbräu Pittsburgh,Hefeweizen ,Hefeweizen ,5.4%,Pittsburgh,PA,0,0,0,,,
Hofbräu Pittsburgh,Dunkel,Dunkel,5.5%,Pittsburgh,PA,0,0,0,,,
Hopfarm,IPA,Am. IPA,6.5%,Pittsburgh,PA,0,0,0,,,
Hopfarm,Hippy Heffer,Hefeweizen ,N/A,Pittsburgh,PA,0,0,0,,,
Hopfarm,Chocolate Cherry Stout,Am Stout,N/A,Pittsburgh,PA,0,0,0,,,
Hopfarm,Brown Ale,Brown Ale,5.5%,Pittsburgh,PA,0,0,0,,,
House Beer,House Beer,Am. Lager,4.8%,Las Angeles,CA,0,0,1,,,
Ithaca,Flower Power,IPA,7.5%,Ithaca,NY,0,0,0,,,
Jacks Cider,Helens Blend,Cider,5%,Biglerville,PA,0,0,0,,,
Jacks Cider,Fireside,Cider,5%,Biglerville,PA,0,0,0,,,
Lagunitas,Aunt Sally,Am. Wild Ale,5.7%,Chicago,IL,0,0,0,,Ale Sour,5.7%
Lagunitas,Pils,Imp. Stout,9.7%,Chicago,IL,0,0,0,,Czech Pilsner,6%
Lagunitas,Lil Sumpin,IPA,6.2%,Chicago,IL,0,0,0,,,
Lagunitas,Fusion 39,Am. Pale Wheat Ale,5.5%,Chicago,IL,0,0,0,,,
Lakefront Brewing Co.,Brandy Barrel-aged TBD,,N/A,Milwaukee,WI,0,1,0,,,
Lakefront Brewing Co.,IPA,India Pale Ale,6.6%,Milwaukee,WI,0,0,0,,,
Lakefront Brewing Co.,Fixed Gear,Red Ale,6.8%,Milwaukee,WI,0,0,0,,,
Lakefront Brewing Co.,Lemondrop SMaSH Ale,Session Ale,5.2%,Milwaukee,WI,0,0,0,,,
Lakefront Brewing Co.,New Grist,Gluten-Free Pilsner,5.1%,Milwaukee,WI,0,0,0,,,
Lancaster,Strawberry Wheat,Fruit Veg,4.7%,Lancaster,PA,0,0,0,,,
Lancaster,Winter Warmer,Old Ale,8.9%,Lancaster,PA,0,0,0,,,
Lancaster,Double Chocolate,Milk Stout,6.7%,Lancaster,PA,0,0,0,,,
Lavery,Ulster Breakfast Stout,Milk Stout,7.1%,Erie,PA,0,0,0,,,
Lavery,Gold Leopard,Saison/ Farmhouse,5.1%,Erie,PA,0,0,0,,,
Left Hand,Nitro Hard Wired,Coffee Porter,6%,Longmont,CO,0,1,0,,,
Left Hand,Nitro Milk Stout,Milk Stout,6%,Longmont,CO,0,0,0,,,
Left Hand,Nitro Bitter Sweet,Milk Stout,8.9%,Longmont,CO,0,0,0,,,
Left Hand,Nitro Sawtooth,ESB,5.3%,Longmont,CO,0,0,0,,,
Leinenkugel,Summer Shandy,Fruit/Veg,4.6%,Chippewa Falls,WI,0,0,1,,Shandy / Radler,4.2%
Lindemans,Oude Kriek,Lambic ,7%,Belgium,,1,0,0,,,
Lindemans,Framboise,Lambic,2.5%,Belgium,,0,0,0,,,
Long Trail,Cranberry Gose,Gose,4%,Bridgewaters Corners,VT,0,0,1,,Gose Sour,5.2%
Long Trail,Space Juice,DIPA,8.7%,Bridgewaters Corners,VT,1,0,0,,Double IPA,8.7%
Long Trail,Limbo IPA,Double IPA,7.6%,Bridgewaters Corners,VT,0,0,0,,American IPA,7.6%
Long Trail,Citrus Limbo IPA,Double IPA,7.6%,Bridgewaters Corners,VT,0,0,0,,American IPA,7.6%
Long Trail,Double Bag ,Alt Bier,7.5%,Bridgewaters Corners,VT,0,0,0,,,
Long Trail,Green Blaze,Am. IPA,6.5%,Bridgewaters Corners,VT,0,0,0,,American IPA,6.5%
Lost Abbey,Angels Share,Am. Strong ,14.5%,San Marcos,CA,1,0,0,,,
Lost Abbey,Devotion,Belgian Pale,6.5%,San Marcos,CA,0,0,0,,,
Lost Abbey,Red Barn,Saison/ Farmhouse,6.7%,San Marcos,CA,0,0,0,,,
Magic Hat,Low Key,Session IPA,4.5%,South Burlington,VT,0,0,0,,,
Magic Hat,Feast of Fool,Am. Stout,6%,South Burlington,VT,0,0,0,,,
Magic Hat,Vanplifier,Am. Red,5.2%,South Burlington,VT,0,0,0,,,
McKenzie's Ciders,Black Cherry,Cider,5%,Buffalo,NY,0,0,0,,,
McKenzie's Ciders,Seasonal Reserve,Cider,5%,Buffalo,NY,0,0,0,,,
Neshaminy Creek,County Line,IPA,6.2%,Croydon ,PA,0,0,0,,,
Neshaminy Creek,Tribute,Tripel,9%,Croydon ,PA,0,0,0,,,
Neshaminy Creek,Neshaminator,Weizenbock,8.5%,Croydon ,PA,0,0,0,,,
Neshaminy Creek,Jawn,APA,5.2%,Croydon ,PA,0,0,0,,,
New Belgium,Voodoo Ranger,IPA,8%,Ft. Collins,CO,0,0,1,,American IPA,7%
New Belgium,Le Terrior,Dry hopped Sour Ale,7.5%,Ft. Collins,CO,1,0,0,,,
New Belgium,Fat Tire,Amber Ale,7%,Ft. Collins,CO,0,0,0,,American Amber / Red Red Ale,5.2%
New Belgium,Voodoo 8 Hop,Pale Ale,7.5%,Ft. Collins,CO,0,0,0,,,
New Belgium,Tartastic,Ginger Sour,5.2%,Ft. Collins,CO,0,0,0,,,
New Belgium,Citradelic,Citrus IPA,10%,Ft. Collins,CO,0,0,0,,American IPA,6%
New Belgium,Flowering Citrus,Citrus Floral Pale,7.4%,Ft. Collins,CO,0,0,0,,,
New Belgium,Whizbang,Hoppy Blond,5.6%,Ft. Collins,CO,0,0,0,,,
New Holland,Monkey King,Saison/ Farmhouse,6.6%,Holland ,MI,0,1,0,,Saison / Farmhouse Ale,5.6%
New Holland,Dragon's Milk ,Imp. Stout,12%,Holland ,MI,0,0,0,,American Double Stout,11%
New Holland,Poet,Oatmeal Stout,5.2%,Holland ,MI,0,0,0,,Oatmeal Stout,5.2%
New Holland,Mad Hatter,Am. IPA,7%,Holland ,MI,0,0,0,,American IPA,7%
New Planet,Seclusion,IPA,4.9%,Boulder,CO,0,0,0,,,
New Planet,Tread Lightly,BLond,5%,Boulder,CO,0,0,0,,,
North Country,Zombie Bed,BA Barleywine,13.9%,Slippery Rock,PA,1,0,0,,,
North Country,Peach Sour,Fruit/ Veg,4.9%,Slippery Rock,PA,0,1,0,,,
North Country,Liquid Love,Imp. Stout,7.9%,Slippery Rock,PA,0,0,0,,,
North Country,01 29 NL,,N/A,Slippery Rock,PA,0,0,0,,,
North Country,Thanks Dan,,N/A,Slippery Rock,PA,0,0,0,,,
North Country,Nit Wit,Witbier,5.2%,Slippery Rock,PA,0,0,0,,,
Ommegang,Siren song,Belg. Dark Strong,9%,Cooperstown,NY,1,0,0,,,
Ommegang,Gnomegang,Farmhouse,7.7%,Cooperstown,NY,0,0,0,,Belgian Strong Golden Ale,9.5%
Ommegang,Three Philosphers,Biere de Garde,5.8%,Cooperstown,NY,0,0,0,,,
Ommegang,Abbey,Oatmeal Stout,5.3%,Cooperstown,NY,0,0,0,,Belgian Dubbel,8.2%
Ommegang,Short Sleeve Saison,Flanders Oud Bruin,5.6%,Cooperstown,NY,0,0,0,,,
Orval,Trappist Ale,Belgian Pale,6.2%,"Orval, Belgium",0,0,0,,,
Oskar Blues,10-fidy,Rus. Imp. Stout,10.5%,Lyons,CO,0,1,0,,,
Oskar Blues,Experimental IPA,,N/A,Lyons,CO,0,1,0,,,
Oskar Blues,G'Rauch,Am. IPA,8.5%,Lyons,CO,0,1,0,,,
Oskar Blues,OB IPA,AM. IPA,6.43%,Lyons,CO,0,0,0,,,
Oskar Blues,Dales Pale Ale,APA,6.5%,Lyons,CO,0,0,0,,,
Ottercreek,Steam Pipe,Cali. Common,6%,Middleburry,VT,0,0,0,,,
Ottercreek,Backseat Burner,Am. IPA,7%,Middleburry,VT,0,0,0,,,
Port Brewing,Mongo,Am. IPA,7.2%,San Marcos,CA,0,0,0,,,
Port Brewing,Shark Attack,Am. Red,6.9%,San Marcos,CA,0,0,0,,,
REDD'S ,Apple Ale,Apple Ale,5%,Milwaukee,WI,0,0,0,,,
Rhinegeist,Trips,Am. Wild Ale,7.5%,Cincinnati ,OH,1,0,0,,,
Rhinegeist,Cafe Ink,Imp. Coffee Stout,10%,Cincinnati ,OH,1,0,0,,,
Rhinegeist,Juicy Truth,Am.IPA,7.2%,Cincinnati ,OH,0,1,0,,,
Rhinegeist,Truth,Am.IPA,7.2%,Cincinnati ,OH,0,0,0,,American IPA,7.2%
Rhinegeist,Mosaic,APA,6%,Cincinnati ,OH,0,0,0,,American Pale Ale,5.6%
Rhinegeist,Cougar,Am. Blond,4.8%,Cincinnati ,OH,0,0,0,,Blonde Ale,4.8%
Rhinegeist,Bubbles,Rose Cider,6.2%,Cincinnati ,OH,0,0,1,,Cider,6.2%
Rivertowne Brewing,Schloppy Monster,Double IPA,8.2%,Export,PA,0,0,0,,,
Rivertowne Brewing,Grateful White,Belgian Wit,6.1%,Export,PA,0,0,0,,,
Rivertowne Brewing,Glove Dropper IPA,Blood Orange IPA,6.2%,Export,PA,0,0,0,,,
Rivertowne Brewing,Big Banger,Wee heavy,7%,Export,PA,0,0,0,,,
Rivertowne Brewing,Hala Kahiki,Pineapple Ale,4.8%,Export,PA,0,0,1,,,
Rochefort,Trappist 10,Quadrupel,11.3%,Belgium,,0,0,0,,,
Rogue,4 Hop,Am. IPA,4.4%,Portland,OR,0,0,0,,Session / India Session Ale IPA,4.44%
Rogue,6 Hop,Am. IPA,6.6%,Portland,OR,0,0,0,,American IPA,6.66%
Rogue,7 Hop,Am. IPA,7.7%,Portland,OR,0,0,0,,Double IPA,7.77%
Rogue,8 Hop,Am. IPA,8.8%,Portland,OR,0,0,0,,Double IPA,8.8%
Rooney's Beer Co.,Civilians and Vets,Am. Pale,4.5%,Pittsburgh,PA,0,0,0,,,
Rooney's Beer Co.,Old Irish Ale,Irish Red,5.5%,Pittsburgh,PA,0,0,0,,,
Rusty Rail Brewing Company,Blue Collar Blond,Blond Ale,4.6%,Pittsburgh,PA,0,0,0,,,
Rusty Rail Brewing Company,Trails End,Pale Ale,5.4%,Pittsburgh,PA,0,0,0,,,
Rusty Rail Brewing Company,Wolf King Warrior,Imp. Coffee Stout,8.2%,Pittsburgh,PA,0,0,0,,,
